log level: INFO
Bytes to send: 5378
CRC16 of data: d1c8
connecting...
will reset reader state on connect
will start inventory on connect
using antennas: (1,)
connected to ('192.168.10.102', 5084)
requested modulation: WISP5
using reader mode: {'C': 0, 'MaxTari': 6250, 'M': 2, 'PIE': 1500, 'StepTari': 0, 'R': 1, 'FLM': 2, 'MinTari': 6250, 'ModeIdentifier': 0, 'BDR': 640000, 'Mod': 0}
stopping politely
reader finished inventory
starting inventory
Read EPC: deaddeaddeadde, 1 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 2 , Result=5
no tags seen
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067620a7, 0 , Result=5
Next block: 05067626aa(2076/2689) --- Time elapsed: 211.737 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067620a7, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067620a7, 1 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067626aa, 0 , Result=5
Next block: 0506762cad(2079/2689) --- Time elapsed: 211.984 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067626aa, 0 , Result=5
no tags seen
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506762cad, 1 , Result=5
Next block: 05067632b0(2082/2689) --- Time elapsed: 212.246 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506762cad, 1 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067632b0, 1 , Result=5
Next block: 05067638b3(2085/2689) --- Time elapsed: 212.494 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067632b0, 2 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067632b0, 0 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067638b3, 0 , Result=5
Next block: 0302763e5d(2088/2689) --- Time elapsed: 212.761 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067638b3, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067638b3, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370302763e5d, 3 , Result=5
Next block: 05067640b8(2089/2689) --- Time elapsed: 213.032 secs
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370302763e5d, 2 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370302763e5d, 4 , Result=0
Read EPC: 13370302763e5d, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=0
Read EPC: 13370302763e5d, 1 , Result=5
Read EPC: 13370302763e5d, 4 , Result=0
Read EPC: 13370302763e5d, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067640b8, 4 , Result=5
Next block: 05067646bb(2092/2689) --- Time elapsed: 213.297 secs
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067640b8, 3 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067640b8, 3 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067646bb, 2 , Result=5
Next block: 0506764cbe(2095/2689) --- Time elapsed: 213.544 secs
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067646bb, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067646bb, 1 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506764cbe, 2 , Result=5
Next block: 06087652c7(2098/2689) --- Time elapsed: 213.828 secs
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506764cbe, 3 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 133706087652c7, 0 , Result=5
Next block: 0506765ac6(2102/2689) --- Time elapsed: 214.341 secs
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 133706087652c7, 0 , Result=5
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 6 , Result=0
no tags seen
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506765ac6, 0 , Result=5
Next block: 060876600a(2105/2689) --- Time elapsed: 215.626 secs
Read EPC: 13370000000000, 6 , Result=0
no tags seen
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 7 , Result=0
Read EPC: 13370000000000, 6 , Result=5
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 5 , Result=6
Read EPC: 13370000000000, 2 , Result=5
no tags seen
Read EPC: 13370000000000, 7 , Result=0
Timeout reached. Resending (bad EPC)... 1
Undone words: 4
Resent: 04047660c3
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704047660c3, 0 , Result=5
Next block: 0404766423(2107/2689) --- Time elapsed: 218.177 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704047660c3, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704047660c3, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704047660c3, 0 , Result=5
no tags seen
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404766423, 2 , Result=5
Next block: 040476688d(2109/2689) --- Time elapsed: 218.457 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404766423, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404766423, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404766423, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040476688d, 4 , Result=5
Next block: 0404766cc9(2111/2689) --- Time elapsed: 218.707 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040476688d, 4 , Result=5
Read EPC: 13370000000000, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040476688d, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 1337040476688d, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404766cc9, 5 , Result=0
Next block: 0404767029(2113/2689) --- Time elapsed: 218.998 secs
Read EPC: 13370404766cc9, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404766cc9, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404766cc9, 5 , Result=0
Read EPC: 13370404766cc9, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404766cc9, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404766cc9, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404767029, 0 , Result=5
Next block: 0404767499(2115/2689) --- Time elapsed: 219.246 secs
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404767029, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404767029, 3 , Result=5
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404767499, 3 , Result=5
Next block: 04047678cf(2117/2689) --- Time elapsed: 219.534 secs
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704047678cf, 5 , Result=0
Next block: 0404767c2f(2119/2689) --- Time elapsed: 219.779 secs
Read EPC: 133704047678cf, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704047678cf, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704047678cf, 5 , Result=0
Read EPC: 133704047678cf, 1 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704047678cf, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704047678cf, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404767c2f, 0 , Result=5
Next block: 04047680a5(2121/2689) --- Time elapsed: 220.017 secs
Read EPC: 13370404767c2f, 5 , Result=0
Read EPC: 13370404767c2f, 5 , Result=0
Read EPC: 13370404767c2f, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370404767c2f, 5 , Result=0
Read EPC: 13370404767c2f, 5 , Result=0
Read EPC: 13370404767c2f, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704047680a5, 5 , Result=0
Next block: 04047684d5(2123/2689) --- Time elapsed: 220.285 secs
Read EPC: 133704047680a5, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704047680a5, 1 , Result=5
Read EPC: 133704047680a5, 5 , Result=0
Read EPC: 133704047680a5, 5 , Result=0
Read EPC: 133704047680a5, 4 , Result=5
Read EPC: 13370000000000, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704047680a5, 5 , Result=0
Read EPC: 133704047680a5, 2 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704047684d5, 5 , Result=0
Next block: 05067688e6(2125/2689) --- Time elapsed: 220.557 secs
Read EPC: 133704047684d5, 4 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704047684d5, 5 , Result=0
Read EPC: 133704047684d5, 3 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704047684d5, 5 , Result=0
Read EPC: 133704047684d5, 5 , Result=0
Read EPC: 133704047684d5, 0 , Result=5
Read EPC: 13370000000000, 5 , Result=0
Read EPC: 133704047684d5, 2 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067688e6, 4 , Result=5
Next block: 0506768ee9(2128/2689) --- Time elapsed: 220.803 secs
Read EPC: 13370000000000, 0 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067688e6, 6 , Result=0
Read EPC: 133705067688e6, 6 , Result=0
Read EPC: 133705067688e6, 6 , Result=0
Read EPC: 133705067688e6, 0 , Result=5
Read EPC: 133705067688e6, 3 , Result=5
Read EPC: 133705067688e6, 6 , Result=0
Read EPC: 133705067688e6, 6 , Result=0
Read EPC: 133705067688e6, 6 , Result=0
Read EPC: 13370000000000, 5 , Result=5
Read EPC: 13370000000000, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506768ee9, 0 , Result=5
Next block: 05067694ec(2131/2689) --- Time elapsed: 221.094 secs
Read EPC: 13370506768ee9, 6 , Result=0
Read EPC: 13370506768ee9, 6 , Result=0
Read EPC: 13370506768ee9, 6 , Result=0
Read EPC: 13370506768ee9, 6 , Result=0
Read EPC: 13370506768ee9, 6 , Result=0
Read EPC: 13370506768ee9, 5 , Result=5
Read EPC: 13370506768ee9, 6 , Result=0
Read EPC: 13370506768ee9, 4 , Result=5
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 133705067694ec, 6 , Result=0
Next block: 0506769aef(2134/2689) --- Time elapsed: 221.324 secs
Read EPC: 133705067694ec, 6 , Result=0
Read EPC: 133705067694ec, 6 , Result=0
Read EPC: 133705067694ec, 6 , Result=0
Read EPC: 133705067694ec, 6 , Result=0
Read EPC: 133705067694ec, 6 , Result=0
Read EPC: 133705067694ec, 6 , Result=0
Read EPC: 133705067694ec, 6 , Result=0
Read EPC: 133705067694ec, 6 , Result=0
Read EPC: 133705067694ec, 6 , Result=0
Read EPC: 133705067694ec, 6 , Result=0
Read EPC: 133705067694ec, 6 , Result=0
Read EPC: 13370000000000, 6 , Result=0
Read EPC: 13370506769aef, 4 , Result=5
Next block: 050676a05b(2137/2689) --- Time elapsed: 221.597 secs
Read EPC: 13370506769aef, 6 , Result=0
Read EPC: 13370506769aef, 1 , Result=5
Read EPC: 13370506769aef, 6 , Result=0
Read EPC: 13370506769aef, 6 , Result=0
Read EPC: 13370506769aef, 6 , Result=0
Read EPC: 13370506769aef, 6 , Result=0
Read EPC: 13370506769aef, 6 , Result=0
Read EPC: 13370506769aef, 6 , Result=0
Read EPC: 13370506769aef, 6 , Result=0
Read EPC: 13370506769aef, 6 , Result=0
Read EPC: 13370506769aef, 6 , Result=0
Read EPC: 13370506769aef, 6 , Result=0
Read EPC: 13370506769aef, 6 , Result=0
Read EPC: 1337050676a05b, 6 , Result=0
Next block: 050676a686(2140/2689) --- Time elapsed: 221.827 secs
Read EPC: 1337050676a05b, 6 , Result=0
Read EPC: 1337050676a05b, 1 , Result=5
Read EPC: 1337050676a05b, 6 , Result=0
Read EPC: 1337050676a05b, 6 , Result=0
Read EPC: 1337050676a05b, 6 , Result=0
Read EPC: 1337050676a05b, 6 , Result=0
Read EPC: 1337050676a05b, 6 , Result=0
Read EPC: 1337050676a05b, 4 , Result=5
Read EPC: 1337050676a05b, 6 , Result=0
Read EPC: 1337050676a05b, 3 , Result=5
Read EPC: 1337050676a05b, 6 , Result=0
Read EPC: 1337050676a686, 6 , Result=0
Next block: 050676ac64(2143/2689) --- Time elapsed: 222.094 secs
Read EPC: 1337050676a686, 4 , Result=5
Read EPC: 1337050676a686, 6 , Result=0
Read EPC: 1337050676a686, 6 , Result=0
Read EPC: 1337050676a686, 6 , Result=0
Read EPC: 1337050676a686, 6 , Result=0
Read EPC: 1337050676a686, 0 , Result=5
Read EPC: 1337050676a686, 6 , Result=0
Read EPC: 1337050676a686, 6 , Result=0
Read EPC: 1337050676a686, 6 , Result=0
Read EPC: 1337050676a686, 5 , Result=5
Read EPC: 1337050676a686, 6 , Result=0
Read EPC: 1337050676ac64, 6 , Result=0
Next block: 050676b26a(2146/2689) --- Time elapsed: 222.357 secs
Read EPC: 1337050676ac64, 6 , Result=0
Read EPC: 1337050676ac64, 6 , Result=0
Read EPC: 1337050676ac64, 6 , Result=0
Read EPC: 1337050676ac64, 6 , Result=0
Read EPC: 1337050676ac64, 6 , Result=0
Read EPC: 1337050676ac64, 3 , Result=5
Read EPC: 1337050676ac64, 6 , Result=0
Read EPC: 1337050676ac64, 5 , Result=5
Read EPC: 1337050676ac64, 6 , Result=0
Read EPC: 1337050676ac64, 0 , Result=5
Read EPC: 1337050676ac64, 6 , Result=0
Read EPC: 1337050676ac64, 4 , Result=5
Read EPC: 1337050676ac64, 6 , Result=0
Read EPC: 1337050676b26a, 6 , Result=0
Next block: 050676b8be(2149/2689) --- Time elapsed: 222.614 secs
Read EPC: 1337050676b26a, 6 , Result=0
Read EPC: 1337050676b26a, 6 , Result=0
Read EPC: 1337050676b26a, 1 , Result=5
Read EPC: 1337050676b26a, 6 , Result=0
Read EPC: 1337050676b26a, 6 , Result=0
Read EPC: 1337050676b26a, 6 , Result=0
Read EPC: 1337050676b26a, 6 , Result=0
Read EPC: 1337050676b26a, 6 , Result=0
Read EPC: 1337050676b26a, 6 , Result=0
Read EPC: 1337050676b26a, 6 , Result=0
Read EPC: 1337050676b26a, 6 , Result=0
Read EPC: 1337050676b26a, 6 , Result=0
Read EPC: 1337050676b26a, 5 , Result=5
Read EPC: 1337050676b26a, 6 , Result=0
Read EPC: 1337050676b8be, 6 , Result=0
Next block: 030276be48(2152/2689) --- Time elapsed: 222.872 secs
Read EPC: 1337050676b8be, 6 , Result=0
Read EPC: 1337050676b8be, 6 , Result=0
Read EPC: 1337050676b8be, 6 , Result=0
Read EPC: 1337050676b8be, 1 , Result=5
Read EPC: 1337050676b8be, 6 , Result=0
Read EPC: 1337050676b8be, 6 , Result=0
Read EPC: 1337050676b8be, 6 , Result=0
Read EPC: 1337050676b8be, 6 , Result=0
Read EPC: 1337050676b8be, 3 , Result=5
Read EPC: 1337050676b8be, 4 , Result=0
Read EPC: 1337030276be48, 4 , Result=0
Next block: 060876c057(2153/2689) --- Time elapsed: 223.132 secs
Read EPC: 1337030276be48, 4 , Result=0
Read EPC: 1337030276be48, 4 , Result=0
Read EPC: 1337030276be48, 4 , Result=0
Read EPC: 1337030276be48, 4 , Result=0
Read EPC: 1337030276be48, 4 , Result=0
Read EPC: 1337030276be48, 4 , Result=0
Read EPC: 1337030276be48, 4 , Result=0
Read EPC: 1337030276be48, 4 , Result=0
Read EPC: 1337030276be48, 4 , Result=0
Read EPC: 1337030276be48, 0 , Result=5
Read EPC: 1337030276be48, 4 , Result=0
Read EPC: 1337030276be48, 4 , Result=0
Read EPC: 1337030276be48, 7 , Result=0
Read EPC: 1337060876c057, 7 , Result=0
Next block: 060876c8a3(2157/2689) --- Time elapsed: 223.396 secs
Read EPC: 1337060876c057, 7 , Result=0
Read EPC: 1337060876c057, 5 , Result=5
Read EPC: 1337060876c057, 7 , Result=0
Read EPC: 1337060876c057, 7 , Result=0
Read EPC: 1337060876c057, 7 , Result=0
Read EPC: 1337060876c057, 7 , Result=0
Read EPC: 1337060876c057, 7 , Result=0
Read EPC: 1337060876c057, 7 , Result=0
Read EPC: 1337060876c057, 7 , Result=0
Read EPC: 1337060876c057, 7 , Result=0
Read EPC: 1337060876c057, 7 , Result=0
Read EPC: 1337060876c057, 7 , Result=0
Read EPC: 1337060876c057, 7 , Result=0
Read EPC: 1337060876c057, 7 , Result=0
Read EPC: 1337060876c8a3, 3 , Result=5
Next block: 060876d006(2161/2689) --- Time elapsed: 223.648 secs
Read EPC: 1337060876c8a3, 7 , Result=0
Read EPC: 1337060876c8a3, 7 , Result=0
Read EPC: 1337060876c8a3, 7 , Result=0
Read EPC: 1337060876c8a3, 7 , Result=0
Read EPC: 1337060876c8a3, 1 , Result=5
Read EPC: 1337060876c8a3, 7 , Result=0
Read EPC: 1337060876c8a3, 6 , Result=5
Read EPC: 1337060876c8a3, 7 , Result=0
Read EPC: 1337060876d006, 7 , Result=0
Next block: 060876d864(2165/2689) --- Time elapsed: 223.916 secs
Read EPC: 1337060876d006, 7 , Result=0
Read EPC: 1337060876d006, 7 , Result=0
Read EPC: 1337060876d006, 7 , Result=0
Read EPC: 1337060876d006, 7 , Result=0
Read EPC: 1337060876d006, 7 , Result=0
Read EPC: 1337060876d006, 7 , Result=0
Read EPC: 1337060876d006, 7 , Result=0
Read EPC: 1337060876d006, 7 , Result=0
Read EPC: 1337060876d006, 7 , Result=0
Read EPC: 1337060876d006, 7 , Result=0
Read EPC: 1337060876d006, 4 , Result=5
Read EPC: 1337060876d006, 7 , Result=0
Read EPC: 1337060876d006, 7 , Result=0
Read EPC: 1337060876d006, 7 , Result=0
Read EPC: 1337060876d864, 7 , Result=0
Next block: 060876e0be(2169/2689) --- Time elapsed: 224.167 secs
Read EPC: 1337060876d864, 7 , Result=0
Read EPC: 1337060876d864, 7 , Result=0
Read EPC: 1337060876d864, 7 , Result=0
Read EPC: 1337060876d864, 7 , Result=0
Read EPC: 1337060876d864, 7 , Result=0
Read EPC: 1337060876d864, 7 , Result=0
Read EPC: 1337060876d864, 2 , Result=5
Read EPC: 1337060876d864, 6 , Result=5
Read EPC: 1337060876d864, 5 , Result=5
Read EPC: 1337060876d864, 3 , Result=5
Read EPC: 1337060876d864, 7 , Result=0
Read EPC: 1337060876e0be, 7 , Result=0
Next block: 060876e8d3(2173/2689) --- Time elapsed: 224.443 secs
Read EPC: 1337060876e0be, 7 , Result=0
Read EPC: 1337060876e0be, 7 , Result=0
Read EPC: 1337060876e0be, 7 , Result=0
Read EPC: 1337060876e0be, 7 , Result=0
Read EPC: 1337060876e0be, 7 , Result=0
Read EPC: 1337060876e0be, 7 , Result=0
Read EPC: 1337060876e0be, 7 , Result=0
Read EPC: 1337060876e0be, 7 , Result=0
Read EPC: 1337060876e0be, 7 , Result=0
Read EPC: 1337060876e0be, 7 , Result=0
Read EPC: 1337060876e0be, 0 , Result=5
Read EPC: 1337060876e0be, 7 , Result=0
Read EPC: 1337060876e8d3, 7 , Result=0
Next block: 060876f038(2177/2689) --- Time elapsed: 224.697 secs
Read EPC: 1337060876e8d3, 7 , Result=0
Read EPC: 1337060876e8d3, 7 , Result=0
Read EPC: 1337060876e8d3, 6 , Result=5
Read EPC: 1337060876e8d3, 7 , Result=0
Read EPC: 1337060876e8d3, 7 , Result=0
Read EPC: 1337060876e8d3, 7 , Result=0
Read EPC: 1337060876e8d3, 7 , Result=0
Read EPC: 1337060876e8d3, 7 , Result=0
Read EPC: 1337060876e8d3, 1 , Result=5
Read EPC: 1337060876e8d3, 7 , Result=0
Read EPC: 1337060876f038, 7 , Result=0
Next block: 060876f83a(2181/2689) --- Time elapsed: 224.944 secs
Read EPC: 1337060876f038, 3 , Result=5
Read EPC: 1337060876f038, 2 , Result=5
Read EPC: 1337060876f038, 7 , Result=0
Read EPC: 1337060876f038, 7 , Result=0
Read EPC: 1337060876f038, 7 , Result=0
Read EPC: 1337060876f038, 7 , Result=0
Read EPC: 1337060876f038, 4 , Result=5
Read EPC: 1337060876f038, 7 , Result=0
Read EPC: 1337060876f038, 7 , Result=0
Read EPC: 1337060876f038, 7 , Result=0
Read EPC: 1337060876f83a, 6 , Result=5
Next block: 06087700ee(2185/2689) --- Time elapsed: 225.210 secs
Read EPC: 1337060876f83a, 7 , Result=0
Read EPC: 1337060876f83a, 7 , Result=0
Read EPC: 1337060876f83a, 7 , Result=0
Read EPC: 1337060876f83a, 7 , Result=0
Read EPC: 1337060876f83a, 7 , Result=0
Read EPC: 1337060876f83a, 7 , Result=0
Read EPC: 1337060876f83a, 7 , Result=0
Read EPC: 1337060876f83a, 7 , Result=0
Read EPC: 1337060876f83a, 7 , Result=0
Read EPC: 1337060876f83a, 7 , Result=0
Read EPC: 1337060876f83a, 7 , Result=0
Read EPC: 1337060876f83a, 7 , Result=0
Read EPC: 1337060876f83a, 2 , Result=5
Read EPC: 1337060876f83a, 7 , Result=0
Read EPC: 133706087700ee, 2 , Result=5
Next block: 060877085c(2189/2689) --- Time elapsed: 225.447 secs
Read EPC: 133706087700ee, 7 , Result=0
Read EPC: 133706087700ee, 7 , Result=0
Read EPC: 133706087700ee, 7 , Result=0
Read EPC: 133706087700ee, 7 , Result=0
Read EPC: 133706087700ee, 7 , Result=0
Read EPC: 133706087700ee, 7 , Result=0
Read EPC: 133706087700ee, 7 , Result=0
Read EPC: 133706087700ee, 7 , Result=0
Read EPC: 133706087700ee, 1 , Result=5
Read EPC: 133706087700ee, 6 , Result=5
Read EPC: 133706087700ee, 7 , Result=0
Read EPC: 1337060877085c, 7 , Result=0
Next block: 080c7710ec(2193/2689) --- Time elapsed: 225.740 secs
Read EPC: 1337060877085c, 2 , Result=5
Read EPC: 1337060877085c, 7 , Result=0
Read EPC: 1337060877085c, 7 , Result=0
Read EPC: 1337060877085c, 7 , Result=0
Read EPC: 1337060877085c, 7 , Result=0
Read EPC: 1337060877085c, 7 , Result=0
Read EPC: 1337060877085c, 7 , Result=0
Read EPC: 1337060877085c, 7 , Result=0
Read EPC: 1337060877085c, 1 , Result=5
Read EPC: 1337060877085c, 9 , Result=0
Read EPC: 1337080c7710ec, 9 , Result=0
Next block: 0404771c16(2199/2689) --- Time elapsed: 225.978 secs
Read EPC: 1337080c7710ec, 9 , Result=0
Read EPC: 1337080c7710ec, 9 , Result=0
Read EPC: 1337080c7710ec, 9 , Result=0
Read EPC: 1337080c7710ec, 9 , Result=0
Read EPC: 1337080c7710ec, 6 , Result=5
Read EPC: 1337080c7710ec, 9 , Result=0
Read EPC: 1337080c7710ec, 9 , Result=0
Read EPC: 1337080c7710ec, 9 , Result=0
Read EPC: 1337080c7710ec, 5 , Result=0
Read EPC: 13370404771c16, 5 , Result=0
Next block: 080c7720ba(2201/2689) --- Time elapsed: 226.254 secs
Read EPC: 13370404771c16, 5 , Result=0
Read EPC: 13370404771c16, 5 , Result=0
Read EPC: 13370404771c16, 4 , Result=5
Read EPC: 13370404771c16, 5 , Result=0
Read EPC: 13370404771c16, 5 , Result=0
Read EPC: 13370404771c16, 5 , Result=0
Read EPC: 13370404771c16, 1 , Result=5
Read EPC: 13370404771c16, 5 , Result=0
Read EPC: 13370404771c16, 5 , Result=0
Read EPC: 13370404771c16, 5 , Result=0
Read EPC: 13370404771c16, 5 , Result=0
Read EPC: 13370404771c16, 5 , Result=0
Read EPC: 13370404771c16, 5 , Result=0
Read EPC: 13370404771c16, 9 , Result=0
Read EPC: 1337080c7720ba, 3 , Result=5
Next block: 080c772c88(2207/2689) --- Time elapsed: 226.504 secs
Read EPC: 1337080c7720ba, 9 , Result=0
Read EPC: 1337080c7720ba, 9 , Result=0
Read EPC: 1337080c7720ba, 9 , Result=0
Read EPC: 1337080c7720ba, 9 , Result=0
Read EPC: 1337080c7720ba, 9 , Result=0
Read EPC: 1337080c7720ba, 1 , Result=5
Read EPC: 1337080c7720ba, 9 , Result=0
Read EPC: 1337080c7720ba, 7 , Result=5
Read EPC: 1337080c7720ba, 9 , Result=0
Read EPC: 1337080c772c88, 9 , Result=0
Next block: 0608773888(2213/2689) --- Time elapsed: 226.792 secs
Read EPC: 1337080c772c88, 3 , Result=5
Read EPC: 1337080c772c88, 3 , Result=5
Read EPC: 1337080c772c88, 9 , Result=0
Read EPC: 1337080c772c88, 2 , Result=5
Read EPC: 1337080c772c88, 9 , Result=0
Read EPC: 1337080c772c88, 9 , Result=0
Read EPC: 1337080c772c88, 9 , Result=0
Read EPC: 1337080c772c88, 9 , Result=0
Read EPC: 1337080c772c88, 6 , Result=5
Read EPC: 1337080c772c88, 7 , Result=0
Read EPC: 13370608773888, 7 , Result=0
Next block: 080c7740bf(2217/2689) --- Time elapsed: 227.046 secs
Read EPC: 13370608773888, 7 , Result=0
Read EPC: 13370608773888, 7 , Result=0
Read EPC: 13370608773888, 3 , Result=5
Read EPC: 13370608773888, 7 , Result=0
Read EPC: 13370608773888, 2 , Result=5
Read EPC: 13370608773888, 7 , Result=0
Read EPC: 13370608773888, 7 , Result=0
Read EPC: 13370608773888, 7 , Result=0
Read EPC: 13370608773888, 7 , Result=0
Read EPC: 13370608773888, 9 , Result=0
Read EPC: 1337080c7740bf, 9 , Result=0
